Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
01/22/2018,04:13 pm,JHS-A-46807,Rey,Dog,Mixed Breed (Medium),Mix,12,,Female,No,Yes,Stray,Drop Off,32210,32210,981020021766724,01/28/2018,01:26 pm,Adoption,On Site Adoption,32210
01/22/2018,02:23 pm,JHS-A-46806,Bailey,Dog,Mixed Breed (Large),Mix,36,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32280,,982000407536060,01/27/2018,10:17 am,Adoption,On Site Adoption,32280
01/22/2018,12:54 pm,JHS-A-46803,SWAY,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Transfer In,Transfer,,,0A14014A72,01/28/2018,03:33 pm,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-44501,ALLIE,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Transfer In,Transfer,,,981020021304598,01/28/2018,05:20 pm,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-46804,ALLAHNAH,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Transfer In,Transfer,,,982126050954664,02/03/2018,10:31 am,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-46805,Jill,Dog,Mixed Breed (Large),Mix,68,Medium (20-59),Female,No,Yes,Transfer In,Transfer,,,981020011673729,02/03/2018,04:36 pm,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-40365,Sissy,Dog,Mixed Breed (Large),Mix,89,,Female,No,Yes,Transfer In,Transfer,,,982000363531778,02/20/2018,12:26 pm,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-46802,ZOE,Dog,Mixed Breed (Medium),Mix,12,,Female,No,Yes,Transfer In,Transfer,,,981020023351682,01/28/2018,01:26 pm,Adoption,On Site Adoption,
01/22/2018,12:54 pm,JHS-A-46801,SASSY,Dog,Mixed Breed (Medium),Mix,12,,Female,No,Yes,Transfer In,Transfer,,,982000411938955,01/27/2018,10:17 am,Adoption,On Site Adoption,
01/26/2018,09:48 pm,JHS-A-46875,Blanding,Dog,Mixed Breed (Large),Mix,11,,Male,No,Yes,Stray,Drop Off,32244,32244,981020025022083,02/01/2018,11:51 am,Return to Owner/Guardian,By Other (specify in memo),32244
01/26/2018,09:18 pm,JHS-A-46874,Mary jane,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32258,,981020025076238,02/09/2018,01:13 pm,Adoption,On Site Adoption,32258
01/26/2018,08:42 pm,JHS-A-46870,Godiva,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Transfer In,Transfer,32043,,981020017786156,02/07/2018,07:16 pm,Adoption,On Site Adoption,32043
01/26/2018,08:42 pm,JHS-A-46871,Daisy,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Transfer In,Transfer,32043,,981020025052187,02/09/2018,05:48 pm,Adoption,On Site Adoption,32043
01/26/2018,08:42 pm,JHS-A-46869,Kool Moe Dee,Dog,Mixed Breed (Large),Mix,48,,Male,No,Yes,Transfer In,Transfer,32043,,981020019240123,02/06/2018,04:36 pm,Adoption,On Site Adoption,32043
01/26/2018,08:42 pm,JHS-A-46872,Bane,Dog,Mixed Breed (Large),Mix,48,,Male,No,Yes,Transfer In,Transfer,32043,,981020019260983,02/28/2018,10:41 am,Adoption,On Site Adoption,32043
01/26/2018,08:42 pm,JHS-A-46873,Amelia,Dog,Mixed Breed (Medium),Mix,60,,Female,No,Yes,Transfer In,Transfer,32043,,981020025044749,03/04/2018,12:09 pm,Adoption,On Site Adoption,32043
01/26/2018,08:08 pm,JHS-A-46868,Buddy,Dog,Mixed Breed (Large),Mix,96,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32211,,985121009197341,02/10/2018,04:11 pm,Adoption,On Site Adoption,32211
01/26/2018,07:35 pm,JHS-A-46544,Bowie,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Return,Return,32217,,981020021749866,01/27/2018,02:43 pm,Adoption,On Site Adoption,32217
01/26/2018,06:58 pm,JHS-A-46867,Angie,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Stray,Drop Off,32211,32211,981020021346357,01/28/2018,04:37 pm,Adoption,On Site Adoption,32211
01/26/2018,06:47 pm,JHS-A-46865,Griswold,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Stray,Drop Off,32277,32277,981020025072353,02/03/2018,10:25 am,Adoption,On Site Adoption,32277
01/26/2018,06:47 pm,JHS-A-46866,Creta,Dog,Mixed Breed (Large),Mix,60,,Female,No,Yes,Stray,Drop Off,32277,32277,981020021713966,02/04/2018,02:26 pm,Adoption,On Site Adoption,32277
01/26/2018,06:12 pm,JHS-A-46859,ONEIL,Dog,Mixed Breed (Large),Mix,11,,Male,No,Yes,Transfer In,Transfer,,,982126050906543,01/29/2018,05:33 pm,Adoption,On Site Adoption,
01/26/2018,06:12 pm,JHS-A-46862,YOUNG MAN,Dog,Mixed Breed (Medium),Mix,24,,Male,No,Yes,Transfer In,Transfer,,,982000411938577,02/07/2018,12:57 pm,Adoption,On Site Adoption,
01/26/2018,06:12 pm,JHS-A-46860,SCHMIDT,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Transfer In,Transfer,,,982000411938271,01/31/2018,01:23 pm,Adoption,On Site Adoption,
01/26/2018,06:12 pm,JHS-A-46863,ROGALSKI,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Transfer In,Transfer,,,982000411934866,02/11/2018,11:28 am,Adoption,On Site Adoption,
01/26/2018,06:12 pm,JHS-A-46861,SNOWBALL,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Transfer In,Transfer,,,982000411939360,02/04/2018,05:02 pm,Adoption,On Site Adoption,
01/26/2018,06:12 pm,JHS-A-46864,LILLY,Dog,Mixed Breed (Large),Mix,60,,Female,No,Yes,Transfer In,Transfer,,,981020023332389,02/21/2018,06:29 pm,Adoption,On Site Adoption,
01/26/2018,05:02 pm,JHS-A-46858,Grayson,Cat,Domestic Shorthair,Mix,168,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32223,,981020025426176,02/09/2018,04:19 pm,Adoption,On Site Adoption,32223
01/26/2018,05:00 pm,JHS-A-45657,Masie,Cat,Domestic Shorthair,Mix,16,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,31553,,981020017297956,01/27/2018,03:23 pm,Adoption,On Site Adoption,31553
01/26/2018,04:31 pm,JHS-A-46857,Citrus,Dog,Mixed Breed (Large),Mix,23,,Female,No,Yes,Stray,Drop Off,32216,32216,981020023045488,02/12/2018,12:34 pm,Adoption,On Site Adoption,32216
01/26/2018,04:28 pm,JHS-A-46855,Harlow,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,985112006044539,01/27/2018,03:34 pm,Adoption,On Site Adoption,32256
01/26/2018,04:28 pm,JHS-A-46856,Sara,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,985112006031563,01/28/2018,02:11 pm,Adoption,On Site Adoption,32256
01/26/2018,04:11 pm,JHS-A-45727,Sage,Dog,Mixed Breed (Medium),Mix,26,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32218,,981020021761415,02/19/2018,06:53 pm,Adoption,On Site Adoption,32218
01/26/2018,03:49 pm,JHS-A-46854,Clark,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32218,32218,981020025026710,02/16/2018,08:09 pm,Adoption,PetSmart Town Center #297,32218
01/26/2018,03:48 pm,JHS-A-46853,Frodo,Dog,Mixed Breed (Small),Mix,17,,Male,No,Yes,Stray,Drop Off,32218,32218,982000411886460,02/03/2018,12:56 pm,Adoption,On Site Adoption,32218
01/26/2018,03:45 pm,JHS-A-45473,Presley,Cat,Domestic Shorthair,Mix,15,,Female,No,Yes,Return,Return,32246,,981020023317251,01/27/2018,05:18 pm,Adoption,On Site Adoption,32246
01/26/2018,02:26 pm,JHS-A-14632,Divine,Cat,Domestic Shorthair,Mix,80,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,0A124E630E,03/20/2018,12:46 pm,Adoption,On Site Adoption,32256
01/13/2018,08:30 pm,JHS-A-46700,Mr. Smee,Cat,Domestic Shorthair,Mix,4,,Male,No,Yes,Stray,Drop Off,32218,32218,981020023014017,01/21/2018,05:07 pm,Adoption,PetSmart Southside #300,32218
01/13/2018,08:30 pm,JHS-A-46699,Captain Hook,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32218,32218,981020023009127,01/19/2018,05:32 pm,Adoption,PetSmart Southside #300,32218
01/13/2018,07:41 pm,JHS-A-46698,Helen,Dog,Mixed Breed (Small),Mix,3,,Female,No,Yes,Stray,Drop Off,32277,32277,981020025321295,01/17/2018,02:04 pm,Adoption,On Site Adoption,32277
01/13/2018,06:49 pm,JHS-A-46697,Smokee,Cat,Domestic Shorthair,Mix,3,,Male,No,Yes,Stray,Drop Off,32258,32258,981020023323131,01/20/2018,12:52 pm,Adoption,On Site Adoption,32258
01/13/2018,06:29 pm,JHS-A-46696,Veronica,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Stray,Drop Off,32246,32246,981020023000145,01/28/2018,03:10 pm,Adoption,On Site Adoption,32246
01/13/2018,06:29 pm,JHS-A-46695,Betty,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Stray,Drop Off,32246,32246,981020023069390,01/22/2018,12:48 pm,Adoption,On Site Adoption,32246
01/13/2018,06:07 pm,JHS-A-46694,Speedy Tomato,Dog,Mixed Breed (Small),Mix,8,Small (1-19),Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32277,,981020025327023,01/18/2018,05:22 pm,Adoption,On Site Adoption,32277
01/13/2018,04:58 pm,JHS-A-46693,Cheeto,Dog,Mixed Breed (Large),Mix,3,,Male,No,Yes,Stray,Drop Off,32077,32077,981020023360641,01/19/2018,12:07 pm,Adoption,On Site Adoption,32077
01/13/2018,04:55 pm,JHS-A-46691,Sammy,Cat,Domestic Shorthair,Mix,4,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020023376074,01/23/2018,05:55 pm,Adoption,PetSmart Southside #300,32256
01/13/2018,04:55 pm,JHS-A-46692,Marshmellow,Cat,Domestic Shorthair,Mix,4,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020023354290,01/23/2018,06:06 pm,Adoption,PetSmart Southside #300,32256
01/13/2018,04:08 pm,JHS-A-46690,Lady Gordita,Dog,Mixed Breed (Small),Mix,96,,Female,No,Yes,Stray,Drop Off,,,,01/13/2018,02:15 pm,Return to Owner/Guardian,By Other (specify in memo),
01/13/2018,04:02 pm,JHS-A-46684,Dairy,Dog,Mixed Breed (Large),Mix,18,,Male,No,Yes,Transfer In,Transfer,,,982000405419125,01/20/2018,05:58 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46688,Roxas,Dog,Mixed Breed (Large),Mix,61,,Male,No,Yes,Transfer In,Transfer,,,900139000507196,02/18/2018,11:45 am,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46686,DJ,Dog,Mixed Breed (Medium),Mix,37,,Male,No,Yes,Transfer In,Transfer,,,982126050951716,01/27/2018,05:30 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46685,SPOOFER,Dog,Mixed Breed (Small),Mix,29,,Male,No,Yes,Transfer In,Transfer,,,982000408480330,01/24/2018,01:43 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-19069,Georgia,Dog,Mixed Breed (Large),Mix,72,,Female,No,Yes,Transfer In,Transfer,,,0A132E721D,03/19/2018,12:36 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46687,Peanut Butter Cup,Dog,Mixed Breed (Large),Mix,35,,Female,No,Yes,Transfer In,Transfer,,,982000411888974,02/06/2018,02:53 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46689,Ori,Dog,Mixed Breed (Medium),Mix,123,,Female,No,Yes,Transfer In,Transfer,,,982000411871543,02/28/2018,12:55 pm,Adoption,On Site Adoption,
01/13/2018,04:02 pm,JHS-A-46683,Peppermint,Dog,Mixed Breed (Large),Mix,51,Large (60-99),Female,No,Yes,Transfer In,Transfer,,,982000411953845,01/20/2018,03:34 pm,Adoption,On Site Adoption,
01/13/2018,02:57 pm,JHS-A-40614,Otis,Cat,Domestic Shorthair,Mix,71,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32227,,981020019271301,02/04/2018,05:16 pm,Adoption,On Site Adoption,32227
01/13/2018,02:09 pm,JHS-A-46682,Kilo,Dog,Mixed Breed (Small),Mix,84,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020025431199,01/22/2018,03:59 pm,Euthanasia,Medical Issues,32210
01/13/2018,02:09 pm,JHS-A-46681,Sable,Dog,Mixed Breed (Small),Mix,72,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020025435012,01/15/2018,05:58 pm,Adoption,On Site Adoption,32210
01/13/2018,01:57 pm,JHS-A-37878,Sim,Cat,Domestic Shorthair,Mix,29,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020017042806,01/27/2018,02:00 pm,Adoption,On Site Adoption,32244
01/13/2018,01:43 pm,JHS-A-46098,Rocket,Dog,Mixed Breed (Large),Mix,25,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32216,,981020021348294,02/06/2018,07:08 pm,Return to Owner/Guardian,By Other (specify in memo),32216
01/13/2018,01:39 pm,JHS-A-45772,Ruth,Cat,Domestic Shorthair,Mix,5,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32206,,981020023070433,01/15/2018,04:24 pm,Adoption,On Site Adoption,32206
01/13/2018,01:25 pm,JHS-A-46680,Tetoo,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Abandoned,32210,32210,981020025432413,02/17/2018,05:32 pm,Adoption,On Site Adoption,32210
01/03/2018,04:15 pm,JHS-A-46565,Pickles,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32246,32246,981020025430515,02/06/2018,04:13 pm,Adoption,On Site Adoption,32246
01/03/2018,03:29 pm,JHS-A-46564,Looney,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Stray,Drop Off,32206,32206,981020025446836,01/09/2018,06:31 pm,Adoption,On Site Adoption,32206
01/03/2018,02:28 pm,JHS-A-46551,Epcot,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Transfer In,Transfer,-,,981020023352463,01/06/2018,04:19 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46546,Henry,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Transfer In,Transfer,-,,981020021376536,01/05/2018,04:52 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46563,Hallie,Cat,Domestic Shorthair,Mix,48,,Female,No,Yes,Transfer In,Transfer,-,,981020025012637,03/03/2018,03:37 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46542,Herman,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Transfer In,Transfer,-,,981020023052441,01/05/2018,02:07 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46548,Miss Hearted,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Transfer In,Transfer,-,,981020021555368,01/05/2018,04:55 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46547,Miss Chievous,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Transfer In,Transfer,-,,981020021219280,01/05/2018,04:55 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46556,Pica,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Transfer In,Transfer,-,,981020021764527,01/16/2018,06:41 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-46555,Suki,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020021717778,01/09/2018,07:01 pm,Adoption,PetSmart Town Center #297,
01/03/2018,02:28 pm,JHS-A-46558,Raymond,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Transfer In,Transfer,-,,981020019901039,01/22/2018,01:27 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46552,Fancy,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Transfer In,Transfer,-,,981020021232375,01/06/2018,07:04 pm,Adoption,PetSmart Town Center #297,
01/03/2018,02:28 pm,JHS-A-46549,Higgins,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Transfer In,Transfer,-,,981020025142549,01/06/2018,12:55 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46561,Trudy,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020021577669,02/01/2018,05:24 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-46560,Lollie,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Transfer In,Transfer,-,,981020023044529,01/28/2018,04:29 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-46544,Bowie,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Transfer In,Transfer,-,,981020021749866,01/05/2018,02:35 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46562,Hemingway,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Transfer In,Transfer,-,,981020025445393,02/03/2018,03:26 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-46545,Cici,Cat,Domestic Medium Hair,Mix,12,,Female,No,Yes,Transfer In,Transfer,-,,981020021206230,01/05/2018,03:24 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46554,Swiss Chz,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Transfer In,Transfer,-,,981020023321996,01/07/2018,03:38 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46557,Rain,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Transfer In,Transfer,-,,981020021197709,01/20/2018,05:10 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-46543,Lizzie,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Transfer In,Transfer,-,,981020021643915,01/05/2018,02:24 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46553,Hunter,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Transfer In,Transfer,-,,981020021194459,01/07/2018,03:01 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46550,Anya,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Transfer In,Transfer,-,,981020021208796,01/06/2018,03:03 pm,Adoption,On Site Adoption,
01/03/2018,02:28 pm,JHS-A-46559,Riddle,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Transfer In,Transfer,-,,981020021199103,01/23/2018,05:46 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:28 pm,JHS-A-40525,Bubbles,Cat,Domestic Shorthair,Mix,13,,Female,No,Yes,Transfer In,Transfer,-,,981020019308062,01/06/2018,07:12 pm,Adoption,PetSmart Southside #300,
01/03/2018,02:00 pm,JHS-A-46541,Crouton,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Stray,Drop Off,32207,32207,981020025447796,02/11/2018,12:21 pm,Adoption,On Site Adoption,32207
01/03/2018,01:53 pm,JHS-A-46540,Gracie,Dog,Mixed Breed (Small),Mix,144,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020023358689,01/12/2018,01:34 pm,Adoption,On Site Adoption,32210
01/19/2018,07:34 pm,JHS-A-46777,Misty,Cat,Domestic Longhair,Mix,204,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020023015061,01/27/2018,07:02 pm,Adoption,On Site Adoption,32256
01/19/2018,07:34 pm,JHS-A-46776,Socks,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020025340007,01/22/2018,09:20 pm,Adoption,On Site Adoption,32256
01/19/2018,07:19 pm,JHS-A-46775,Wyoming,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32225,,981020021737128,01/25/2018,09:06 pm,Adoption,On Site Adoption,32225
01/19/2018,07:19 pm,JHS-A-46774,Jackson,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32225,,981020025438033,01/22/2018,08:46 pm,Adoption,On Site Adoption,32225
01/19/2018,07:10 pm,JHS-A-46773,Lucky,Dog,Mixed Breed (Large),Mix,11,Medium (20-59),Female,No,Yes,Stray,Drop Off,32257,32257,981020023077872,01/23/2018,08:20 pm,Return to Owner/Guardian,By Other (specify in memo),32257
01/19/2018,05:57 pm,JHS-A-46772,Benji,Dog,Mixed Breed (Large),Mix,11,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32218,,981020025432280,02/18/2018,08:04 pm,Adoption,On Site Adoption,32218
01/19/2018,05:03 pm,JHS-A-46771,John Wayne,Dog,Mixed Breed (Large),Mix,35,,Male,No,Yes,Stray,Drop Off,32204,32073,981020023008599,01/28/2018,04:07 pm,Adoption,On Site Adoption,32073
01/19/2018,05:03 pm,JHS-A-46770,Twiggy,Dog,Mixed Breed (Large),Mix,8,,Male,No,Yes,Stray,Drop Off,32204,32073,981020023363867,01/27/2018,02:54 pm,Adoption,PetSmart Town Center #297,32073
01/19/2018,03:08 pm,JHS-A-46769,Pippi,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Stray,Drop Off,32224,32216,981020023005784,01/26/2018,07:41 pm,Adoption,PetSmart Beaches,32216
01/19/2018,02:34 pm,JHS-A-46768,Pasqualli,Cat,Domestic Shorthair,Mix,72,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32233,,981020023355990,02/15/2018,09:25 pm,Adoption,On Site Adoption,32233
01/19/2018,02:34 pm,JHS-A-46767,Momma,Cat,Domestic Shorthair,Mix,84,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32233,,981020023037774,01/28/2018,02:23 pm,Adoption,On Site Adoption,32233
01/19/2018,01:45 pm,JHS-A-46766,Jake,Dog,Mixed Breed (Small),Mix,24,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020023070186,01/22/2018,03:18 pm,Adoption,On Site Adoption,32246
01/19/2018,01:10 pm,JHS-A-46765,Bowser,Dog,Mixed Breed (Large),Mix,84,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020003909553,02/22/2018,08:53 pm,Adoption,On Site Adoption,32210
01/19/2018,12:10 pm,JHS-A-46764,Luna,Dog,Mixed Breed (Medium),Mix,2,Medium (20-59),Female,No,Yes,Stray,Abandoned,,32216,981020025442406,01/22/2018,08:05 pm,Adoption,On Site Adoption,32216
01/29/2018,09:35 pm,JHS-A-46909,Lady,Dog,Mixed Breed (Large),Mix,11,,Female,No,Yes,Stray,Drop Off,32257,32257,981020025032119,02/05/2018,07:17 pm,Adoption,On Site Adoption,32257
01/29/2018,08:16 pm,JHS-A-46908,Missy,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,,,981020021760311,02/13/2018,12:32 pm,Adoption,On Site Adoption,
01/29/2018,06:51 pm,JHS-A-46907,Houdini,Cat,Domestic Shorthair,Mix,3,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020025018644,01/31/2018,05:38 pm,Adoption,PetSmart Southside #300,32246
01/29/2018,06:43 pm,JHS-A-46906,Annie,Dog,Mixed Breed (Medium),Mix,119,,Female,No,Yes,Stray,Drop Off,32257,32257,440B69374F,02/01/2018,04:01 pm,Return to Owner/Guardian,By Other (specify in memo),32257
01/29/2018,06:22 pm,JHS-A-46905,Elena,Dog,Mixed Breed (Medium),Mix,96,,Female,No,Yes,Stray,Drop Off,32211,32211,,01/29/2018,04:34 pm,Return to Owner/Guardian,By Other (specify in memo),32211
01/29/2018,04:45 pm,JHS-A-46898,Bang,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32254,32254,981020025075681,03/27/2018,03:16 pm,Adoption,On Site Adoption,32254
01/29/2018,04:45 pm,JHS-A-46903,Wham,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32254,32254,981020025015263,03/29/2018,07:13 pm,Adoption,PetSmart Town Center #297,32254
01/29/2018,04:45 pm,JHS-A-46904,Biff,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32254,32254,981020025004013,03/29/2018,07:18 pm,Adoption,PetSmart Town Center #297,32254
01/29/2018,04:45 pm,JHS-A-46899,Pow,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32254,32254,981020025018110,03/27/2018,03:49 pm,Adoption,On Site Adoption,32254
01/29/2018,04:45 pm,JHS-A-46902,Bam RTF,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32254,,981020025069073,03/29/2018,07:08 pm,Adoption,PetSmart Town Center #297,
01/29/2018,04:45 pm,JHS-A-46900,Boom,Cat,Domestic Medium Hair,Mix,,,Male,No,Yes,Stray,Drop Off,32254,32254,981020025017549,03/28/2018,07:20 pm,Adoption,PetSmart Town Center #297,32254
01/29/2018,04:45 pm,JHS-A-46901,Squeak,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Stray,Drop Off,32254,32254,981020023145786,03/29/2018,06:58 pm,Adoption,PetSmart Town Center #297,32254
01/29/2018,03:42 pm,JHS-A-46897,Hamilton,Dog,Mixed Breed (Medium),Mix,12,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025132789,02/07/2018,02:00 pm,Adoption,On Site Adoption,32233
01/29/2018,03:35 pm,JHS-A-46896,Rosie,Cat,Domestic Shorthair,Mix,7,,Female,No,Yes,Stray,Drop Off,32256,32256,981020025073198,02/02/2018,04:27 pm,Adoption,On Site Adoption,32256
02/09/2018,07:59 pm,JHS-A-45673,Melody,Cat,Domestic Shorthair,Mix,4,,Female,No,Yes,Stray,Abandoned,,32216,981020021355565,02/10/2018,01:08 pm,Adoption,On Site Adoption,32216
02/09/2018,07:13 pm,JHS-A-47044,Cash,Dog,Mixed Breed (Small),Mix,120,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32065,,981020025441194,02/10/2018,04:12 pm,Euthanasia,Medical Issues,32065
